Date,Department,Ma_nhom_NSP1,NSP1_Name,NSP2_Name,NSP1_Code,NSP2_Code,Deliver
2023-03-28,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,46371400.0
2023-08-14,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1159443035.0
2021-10-19,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,94176300.0
2021-10-13,BH2,L4,4- SP LOCAL,Local,A004,B019,2800000.0
2024-07-02,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3296500.0
2021-03-20,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,950293600.0
2022-09-22,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,4609133.092
2021-07-31,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,64515000.0
2023-09-28,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,3520000.0
2022-06-24,BH2,L5,5- SP IOT,IoT,A005,B013,9914850.0
2023-12-19,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,997740679.0
2021-04-09,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,6135140.0
2020-08-18,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,7737400.0
2022-12-12,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,611915625.0
2021-04-25,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4613709680.0
2022-08-15,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,117649400.0
2023-02-02,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,6700800.0
2024-08-02,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,1487348700.0
2023-07-10,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,174715304.0
2022-01-17,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,11676000.0
2022-03-07,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,45826000.0
2022-12-14,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,695813582.0
2020-11-02,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,1884100.0
2022-09-08,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,99732900.0
2022-06-25,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,79494825.0
2022-08-01,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,3418776.0
2022-10-26,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,3638643400.0
2023-08-18,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,119500.0
2024-05-28,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,15365100.0
2021-02-08,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,88070200.0
2024-01-10,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,1025924.0
2020-06-13,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,34285400.0
2022-07-13,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,777784.0
2023-08-04,BH2,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,322222.0
2024-11-14,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,221039000.0
2023-06-21,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,19180000.0
2021-09-30,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,2800566100.0
2024-01-13,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,73800.0
2024-06-03,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,60387096.0
2024-04-02,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,272881711.1
2023-04-24,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,41771400.0
2024-06-01,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,136820900.0
2023-08-24,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,7136000.0
2022-12-16,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,220703520.0
2020-12-20,BH1,L5,5- SP IOT,IoT,A005,B013,2271000.0
2024-11-05,BH2,L5,5- SP IOT,IoT,A005,B013,15500900.0
2022-03-05,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,67782000.0
2024-03-07,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,1157286644.0
2020-06-30,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,35833780.0
2024-01-04,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,13020000.0
2020-12-26,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,3325600.0
2020-10-23,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,511130532.0
2024-08-23,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,5599258.0
2023-05-04,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,11640000.0
2021-07-26,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,2284757273.0
2022-02-28,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,23100000.0
2023-02-08,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,402145565.0
2024-01-05,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,96319100.0
2023-03-24,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,17614200.0
2023-11-01,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,81702504.0
2023-06-19,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,50070180.0
2021-10-21,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,272273200.0
2024-03-21,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,6614431430.0
2021-12-01,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,18738000.0
2022-12-15,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,2798003474.0
2021-10-12,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,30191500.0
2022-01-07,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,32385000.0
2022-03-27,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,11448000.0
2022-09-16,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,226127721.0
2023-10-25,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,131658794.0
2021-01-27,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,558556770.0
2020-10-20,BH2,L5,5- SP IOT,IoT,A005,B013,108000.0
2021-11-03,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,121742000.0
2021-04-16,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,4632200.0
2024-02-26,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,72410000.0
2024-09-21,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,12754700.0
2021-03-16,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,1555135904.0
2024-02-17,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,5184000.0
2020-12-28,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,546076780.0
2021-11-01,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,6038271698.0
2020-11-17,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,66912000.0
2023-07-14,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,1485500.0
2020-11-11,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,13555080.0
2022-06-29,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,2236852160.0
2024-03-12,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,5700000.0
2023-11-02,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,240064202.0
2023-06-14,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,5863132762.0
2021-11-18,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,6825600.0
2021-10-16,BH2,L5,5- SP IOT,IoT,A005,B013,880000.0
2024-02-23,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,2126168652.0
2022-12-09,BH1,L5,5- SP IOT,IoT,A005,B013,9698728.5
2022-12-02,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,567094056.0
2021-12-27,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,6121600.0
2024-12-25,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,333758620.0
2020-09-30,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,2137528540.0
2024-10-23,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,27843700.0
2023-10-14,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,203814762.0
2023-01-13,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,490187562.0
2023-04-15,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,18208800.0
2023-02-18,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,493243450.0
2021-03-29,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,5420000.0
2021-03-11,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,16522700.0
2020-12-04,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3644775810.0
2021-12-07,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,20974000.0
2023-05-10,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,233680.0
2021-04-08,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2680475853.0
2023-10-02,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,8975400.0
2021-04-22,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,13131000.0
2023-09-27,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,15722556.0
2025-02-24,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,146345311.0
2024-06-26,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,16990200.0
2022-03-10,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,187175200.0
2024-06-15,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,93012400.0
2024-12-29,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,16511000.0
2022-03-25,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,15863240.0
2021-12-30,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,150174000.0
2024-04-20,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1176742833.0
2021-05-08,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,5712000.0
2024-12-30,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,1365492800.0
2024-06-04,BH2,L5,5- SP IOT,IoT,A005,B013,570370.5
2020-11-25,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,2764000.0
2021-07-22,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,350454170.0
2022-04-25,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,5895555.0
2022-03-11,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,35185200.0
2024-12-16,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,4683000.0
2023-08-21,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,3667200.0
2024-06-07,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,7714668500.0
2021-01-22,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,120924500.0
2024-01-15,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,5247091600.0
2021-05-17,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,4309036754.0
2023-06-30,BH2,L5,5- SP IOT,IoT,A005,B013,69012229.0
2022-06-02,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,1253933.335
2021-10-19,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,67660375.0
2022-08-08,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,706194914.0
2024-04-16,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,263060196.0
2023-01-14,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,140788811.1
2024-07-23,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,602601500.0
2021-09-20,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,60484000.01
2021-01-14,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,2924400.0
2024-03-26,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,2589850.95
2023-03-09,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,192422800.0
2021-08-31,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,2299000.0
2024-04-13,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,31408000.0
2024-12-05,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,842652865.0
2021-09-05,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,0.0
2025-01-06,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,373457830.0
2025-01-15,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3143800941.0
2021-05-24,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,30763200.0
2023-12-09,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,343347600.0
2021-04-02,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,19600000.0
2022-10-14,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,78301940.0
2022-06-09,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,134579628.7
2023-11-16,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,486666515.0
2022-10-05,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,13058000.0
2024-03-14,BH2,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,2587000.0
2023-04-28,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,61643620.0
2024-10-03,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3749323988.0
2020-08-21,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,153378060.0
2022-03-21,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,6200000.0
2024-10-10,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,35546128.0
2021-06-11,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,29809500.0
2023-11-22,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,1226045184.0
2021-08-22,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,4680000.0
2024-10-21,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,102640248.0
2023-11-10,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,86934000.0
2022-07-20,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1666825920.0
2024-10-05,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,10424800.0
2023-12-26,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,1207517715.0
2021-02-27,BH2,L5,5- SP IOT,IoT,A005,B013,216000.0
2021-07-10,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,37389000.0
2021-12-22,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,272674000.0
2023-06-06,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,79715220.0
2021-05-02,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,31338600.0
2023-08-23,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2192446586.0
2024-05-06,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,119625581.0
2025-01-09,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,6027000.0
2024-09-12,PXK,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,702476736.0
2020-10-05,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,3854034518.0
2023-07-13,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,998021241.0
2023-11-14,BH2,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,63308200.0
2024-10-16,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,250859520.0
2023-08-17,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,33314772.0
2023-12-31,BH1,L5,5- SP IOT,IoT,A005,B013,10289000.0
2022-01-03,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,32740000.0
2024-05-14,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,339251100.0
2023-07-26,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,4711600.0
2020-10-17,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,4158000.0
2023-05-03,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1124240360.0
2024-12-18,BH1,L5,5- SP IOT,IoT,A005,B013,16018600.0
2024-07-11,BH2,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,112531000.0
2020-07-10,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,402024320.0
2024-01-23,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,165082600.0
2022-03-29,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,18501733.33
2020-10-02,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,96576000.0
2024-07-16,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,245100.0
2021-10-28,BH2,L5,5- SP IOT,IoT,A005,B013,9800000.0
2022-02-08,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,715800.0
2025-01-08,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,2281600.0
2021-10-19,PXK,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,31782208.8
2022-08-20,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,15846072.0
2023-06-05,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,1602000.0
2024-10-09,BH1,L5,5- SP IOT,IoT,A005,B013,30044284.4
2021-02-27,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,11589200.0
2024-11-18,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,13710000.0
2024-02-06,PXK,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,1570753728.0
2023-10-19,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,344465060.0
2020-06-15,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2727070830.0
2021-11-05,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1267620640.0
2020-06-30,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,106141100.0
2020-10-17,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,419383380.0
2022-03-04,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,90115000.0
2024-07-23,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,70811400.0
2025-01-03,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,949648299.3
2021-12-12,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,123948000.0
2024-06-11,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,3439185.0
2021-06-18,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2694582296.0
2023-11-27,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,6875000.0
2024-03-20,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,769553744.4
2021-04-16,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,1838000.0
2023-06-28,BH1,L5,5- SP IOT,IoT,A005,B013,27222070.88
2021-03-24,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,162626955.0
2023-08-23,BH1,L1,1- SP Công nghệ nền,SP Khác,A001,B003,3950000.0
2023-08-17,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,42750095.0
2020-11-20,PXK,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,330000432.8
2021-08-17,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,2870000.0
2020-07-06,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,140789200.0
2022-10-08,BH2,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,10615550.0
2022-03-25,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,1167284277.0
2021-08-23,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,26155200.0
2022-05-12,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,6500000.0
2021-07-13,BH2,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,10368000.0
2021-07-21,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,927000.0
2021-04-24,BH1,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,137258642.0
2020-11-28,BH2,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,226945600.0
2022-01-08,BH1,L5,5- SP IOT,IoT,A005,B013,35184600.0
2023-02-13,BH2,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,14784800.0
2021-03-14,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,534000.0
2023-10-06,BH2,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,570000.0
2020-09-25,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,179552700.0
2022-05-28,BH2,L1,1- SP Công nghệ nền,SP Khác,A001,B003,2965500.0
2022-05-21,BH2,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,1010520.0
2024-05-20,BH1,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,8865560600.0
2024-07-18,BH2,L5,5- SP IOT,IoT,A005,B013,10594600.0
2022-05-09,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,8893875.0
2023-02-20,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,1180183100.0
2021-01-22,BH1,L3,3- SP SMART,Thiết bị điều khiển,A003,B015,7398650.0
2021-04-19,BH2,L1,1- SP Công nghệ nền,Phích cao cấp,A001,B008,612944350.0
2020-11-20,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,5405498304.0
2021-02-24,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,6150900.0
2021-12-23,BH2,L4,4- SP LOCAL,Local,A004,B019,10500000.0
2021-12-28,BH1,L2,2- SP Chất lượng cao,Sản phẩm CTDA,A002,B002,45791400.0
2024-09-16,BH1,L1,1- SP Công nghệ nền,Ballat đèn Huỳnh quang,A001,B014,7923000.0
2021-01-21,BH1,L2,2- SP Chất lượng cao,Đèn LED tiên tiến,A002,B004,47136400.0
2023-02-04,BH1,L1,1- SP Công nghệ nền,Thiết bị điện,A001,B005,75685200.0
2022-01-04,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,50985000.0
2024-10-15,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2197589900.0
2025-02-08,BH1,L3,3- SP SMART,Thiết bị điện thông minh,A003,B020,18907200.0
2024-11-11,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,141394000.0
2021-06-21,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,83897600.0
2022-03-29,PXK,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,1285519428.0
2021-02-28,BH1,L3,3- SP SMART,Sản phẩm LED Smart,A003,B006,856967280.0
2021-12-25,BH1,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,4596972720.0
2022-07-07,BH2,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,8841676.0
2023-11-04,BH2,L1,1- SP Công nghệ nền,Sản phẩm LED nền,A001,B001,2415129106.0
2024-01-12,BH1,L1,1- SP Công nghệ nền,Máng đèn,A001,B007,24908800.0
2020-12-23,BH2,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,11310000.0
2024-05-26,BH1,L1,1- SP Công nghệ nền,Ruột phích,A001,B011,17657600.0
2022-01-18,PXK,L2,2- SP Chất lượng cao,SP LED G20,A002,B016,2456919360.0
2024-01-24,BH1,L2,2- SP Chất lượng cao,Phích thể hiện nhiệt độ,A002,B010,9578000.0
2021-11-30,BH2,L1,1- SP Công nghệ nền,Phích phổ thông,A001,B009,708323780.0
2021-09-11,BH1,L1,1- SP Công nghệ nền,"Chao, choá",A001,B012,40700000.0
